gen 	nevals	avg     	std    	min   	max   
192 	200   	-102.88 	2.638  	-139.9	-102.4
193 	200   	-102.864	2.63913	-139.9	-102.4
194 	200   	-102.852	2.63994	-139.9	-102.4
195 	200   	-102.836	2.64089	-139.9	-102.4
196 	200   	-102.82 	2.6419 	-139.9	-102.4
197 	200   	-102.795	2.64297	-139.9	-102.4
198 	200   	-102.788	2.64323	-139.9	-102.4
199 	200   	-102.765	2.64405	-139.9	-102.4
200 	200   	-102.756	2.64425	-139.9	-102.4
201 	200   	-102.74 	2.64492	-139.9	-102.4
202 	200   	-102.659	1.86626	-128.8	-102.4
203 	200   	-102.642	1.86581	-128.8	-102.4
204 	200   	-102.641	1.86588	-128.8	-102.4
205 	200   	-102.637	1.86586	-128.8	-102.4
206 	200   	-102.628	1.86561	-128.8	-102.4
207 	200   	-102.615	1.86526	-128.8	-102.4
208 	200   	-102.608	1.8651 	-128.8	-102.4
209 	200   	-102.603	1.86499	-128.8	-102.4
210 	200   	-102.597	1.86476	-128.8	-102.4
211 	200   	-102.594	1.86466	-128.8	-102.3
212 	200   	-102.59 	1.86447	-128.8	-102.3
213 	200   	-102.582	1.86418	-128.8	-102.3
214 	200   	-102.575	1.86414	-128.8	-102.3
215 	200   	-102.569	1.86382	-128.8	-102.3
216 	200   	-102.567	1.86387	-128.8	-102.3
217 	200   	-102.562	1.86372	-128.8	-102.3
218 	200   	-102.555	1.8634 	-128.8	-102.3
219 	200   	-102.547	1.86268	-128.8	-102.3
220 	200   	-102.547	1.86268	-128.8	-102.3
221 	200   	-102.545	1.86271	-128.8	-102.3
222 	200   	-102.542	1.86248	-128.8	-102.3
223 	200   	-102.54 	1.8625 	-128.8	-102.3
224 	200   	-102.54 	1.8625 	-128.8	-102.3
225 	200   	-102.54 	1.86252	-128.8	-102.3
226 	200   	-102.54 	1.86252	-128.8	-102.3
227 	200   	-102.535	1.86233	-128.8	-102.3
228 	200   	-102.535	1.86233	-128.8	-102.3
229 	200   	-102.535	1.86235	-128.8	-102.3
230 	200   	-102.535	1.86235	-128.8	-102.3
231 	200   	-102.534	1.8624 	-128.8	-102.3
232 	200   	-102.534	1.8624 	-128.8	-102.3
233 	200   	-102.533	1.8625 	-128.8	-102.3
234 	200   	-102.533	1.8625 	-128.8	-102.3
235 	200   	-102.532	1.86255	-128.8	-102.3
236 	200   	-102.532	1.86255	-128.8	-102.3
237 	200   	-102.532	1.86255	-128.8	-102.3
238 	200   	-102.532	1.8626 	-128.8	-102.3
239 	200   	-102.53 	1.86266	-128.8	-102.3
240 	200   	-102.53 	1.86266	-128.8	-102.3
241 	200   	-102.528	1.8625 	-128.8	-102.3
242 	200   	-102.528	1.8625 	-128.8	-102.3
243 	200   	-102.528	1.86255	-128.8	-102.3
244 	200   	-102.527	1.8626 	-128.8	-102.3
245 	200   	-102.527	1.86265	-128.8	-102.3
246 	200   	-102.525	1.86274	-128.8	-102.3
247 	200   	-102.525	1.86274	-128.8	-102.3
248 	200   	-102.525	1.86274	-128.8	-102.3
249 	200   	-102.525	1.86283	-128.8	-102.3
250 	200   	-102.524	1.86288	-128.8	-102.3
251 	200   	-102.523	1.86293	-128.8	-102.3
252 	200   	-102.523	1.86293	-128.8	-102.3
253 	200   	-102.522	1.86302	-128.8	-102.3
254 	200   	-102.522	1.86307	-128.8	-102.3
255 	200   	-102.522	1.86311	-128.8	-102.3
256 	200   	-102.521	1.8632 	-128.8	-102.3
257 	200   	-102.519	1.86334	-128.8	-102.3
258 	200   	-102.519	1.86334	-128.8	-102.3
259 	200   	-102.519	1.86339	-128.8	-102.3
260 	200   	-102.517	1.86352	-128.8	-102.3
261 	200   	-102.517	1.86352	-128.8	-102.3
262 	200   	-102.515	1.8637 	-128.8	-102.3
263 	200   	-102.515	1.86374	-128.8	-102.3
264 	200   	-102.514	1.86383	-128.8	-102.3
265 	200   	-102.513	1.86388	-128.8	-102.3
266 	200   	-102.512	1.86396	-128.8	-102.3
267 	200   	-102.511	1.86401	-128.8	-102.3
268 	200   	-102.51 	1.86409	-128.8	-102.3
269 	200   	-102.51 	1.86409	-128.8	-102.3
270 	200   	-102.509	1.86418	-128.8	-102.3
271 	200   	-102.509	1.86418	-128.8	-102.3
272 	200   	-102.509	1.86422	-128.8	-102.3
273 	200   	-102.508	1.86431	-128.8	-102.3
274 	200   	-102.507	1.86435	-128.8	-102.3
275 	200   	-102.505	1.86452	-128.8	-102.3
276 	200   	-102.504	1.86464	-128.8	-102.3
277 	200   	-102.503	1.86472	-128.8	-102.3
278 	200   	-102.502	1.86476	-128.8	-102.3
279 	200   	-102.501	1.86485	-128.8	-102.3
280 	200   	-102.501	1.86489	-128.8	-102.3
281 	200   	-102.5  	1.86493	-128.8	-102.3
282 	200   	-102.499	1.86505	-128.8	-102.3
283 	200   	-102.497	1.86521	-128.8	-102.3
284 	200   	-102.496	1.86528	-128.8	-102.3
285 	200   	-102.496	1.86528	-128.8	-102.3
286 	200   	-102.495	1.86532	-128.8	-102.3
287 	200   	-102.495	1.86536	-128.8	-102.3
288 	200   	-102.493	1.86548	-128.8	-102.3
289 	200   	-102.493	1.86548	-128.8	-102.3
290 	200   	-102.493	1.86548	-128.8	-102.3
291 	200   	-102.493	1.86555	-128.8	-102.3
292 	200   	-102.49 	1.86571	-128.8	-102.3
293 	200   	-102.49 	1.86574	-128.8	-102.3
294 	200   	-102.489	1.86586	-128.8	-102.3
295 	200   	-102.488	1.86589	-128.8	-102.3
296 	200   	-102.486	1.86604	-128.8	-102.3
297 	200   	-102.485	1.86611	-128.8	-102.3
298 	200   	-102.483	1.86623	-128.8	-102.3
299 	200   	-102.479	1.86648	-128.8	-102.3
300 	200   	-102.476	1.86684	-128.8	-102  
301 	200   	-102.476	1.86684	-128.8	-102  
302 	200   	-102.475	1.86691	-128.8	-102  
303 	200   	-102.474	1.86701	-128.8	-102  
304 	200   	-102.473	1.86708	-128.8	-102  
305 	200   	-102.473	1.86708	-128.8	-102  
306 	200   	-102.473	1.86708	-128.8	-102  
307 	200   	-102.472	1.86714	-128.8	-102  
308 	200   	-102.47 	1.86727	-128.8	-102  
309 	200   	-102.469	1.86733	-128.8	-102  
310 	200   	-102.468	1.86737	-128.8	-102  
311 	200   	-102.468	1.86743	-128.8	-102  
312 	200   	-102.467	1.86746	-128.8	-102  
313 	200   	-102.465	1.86778	-128.8	-102  
314 	200   	-102.463	1.86787	-128.8	-102  
315 	200   	-102.461	1.86796	-128.8	-102  
316 	200   	-102.46 	1.86802	-128.8	-102  
317 	200   	-102.46 	1.86802	-128.8	-102  
318 	200   	-102.46 	1.86802	-128.8	-102  
319 	200   	-102.459	1.86811	-128.8	-102  
320 	200   	-102.458	1.86816	-128.8	-102  
321 	200   	-102.457	1.86819	-128.8	-102  
322 	200   	-102.456	1.86825	-128.8	-102  
323 	200   	-102.456	1.86828	-128.8	-102  
324 	200   	-102.454	1.86836	-128.8	-102  
325 	200   	-102.454	1.86836	-128.8	-102  
326 	200   	-102.452	1.86866	-128.8	-102  
327 	200   	-102.452	1.86866	-128.8	-102  
328 	200   	-102.451	1.86872	-128.8	-102  
329 	200   	-102.45 	1.86877	-128.8	-102  
330 	200   	-102.45 	1.86877	-128.8	-102  
331 	200   	-102.449	1.86882	-128.8	-102  
332 	200   	-102.448	1.86885	-128.8	-102  
333 	200   	-102.447	1.86909	-128.8	-102  
334 	200   	-102.447	1.86909	-128.8	-102  
335 	200   	-102.447	1.86909	-128.8	-102  
336 	200   	-102.447	1.86909	-128.8	-102  
337 	200   	-102.446	1.86911	-128.8	-102  
338 	200   	-102.445	1.86917	-128.8	-102  
339 	200   	-102.445	1.86919	-128.8	-102  
340 	200   	-102.444	1.86922	-128.8	-102  
341 	200   	-102.444	1.86922	-128.8	-102  
342 	200   	-102.444	1.86924	-128.8	-102  
343 	200   	-102.442	1.8695 	-128.8	-102  
344 	200   	-102.441	1.86953	-128.8	-102  
345 	200   	-102.438	1.86999	-128.8	-102  
346 	200   	-102.436	1.87025	-128.8	-102  
347 	200   	-102.435	1.87047	-128.8	-102  
348 	200   	-102.435	1.87047	-128.8	-102  
349 	200   	-102.434	1.8705 	-128.8	-102  
350 	200   	-102.434	1.8705 	-128.8	-102  
351 	200   	-102.434	1.8705 	-128.8	-102  
352 	200   	-102.434	1.8705 	-128.8	-102  
353 	200   	-102.433	1.87054	-128.8	-102  
354 	200   	-102.433	1.87056	-128.8	-102  
355 	200   	-102.431	1.87079	-128.8	-102  
356 	200   	-102.431	1.87081	-128.8	-102  
357 	200   	-102.429	1.87104	-128.8	-102  
358 	200   	-102.429	1.87106	-128.8	-102  
359 	200   	-102.429	1.87106	-128.8	-102  
360 	200   	-102.428	1.87108	-128.8	-102  
361 	200   	-102.427	1.87112	-128.8	-102  
362 	200   	-102.427	1.87114	-128.8	-102  
363 	200   	-102.425	1.87136	-128.8	-102  
364 	200   	-102.423	1.87165	-128.8	-102  
365 	200   	-102.421	1.87171	-128.8	-102  
366 	200   	-102.42 	1.87192	-128.8	-102  
367 	200   	-102.42 	1.87192	-128.8	-102  
368 	200   	-102.418	1.87216	-128.8	-102  
369 	200   	-102.418	1.87216	-128.8	-102  
370 	200   	-102.416	1.87239	-128.8	-102  
371 	200   	-102.415	1.87241	-128.8	-102  
372 	200   	-102.412	1.87283	-128.8	-102  
373 	200   	-102.412	1.87283	-128.8	-102  
374 	200   	-102.411	1.87304	-128.8	-102  
375 	200   	-102.411	1.87304	-128.8	-102  
376 	200   	-102.409	1.87325	-128.8	-102  
377 	200   	-102.409	1.87325	-128.8	-102  
378 	200   	-102.407	1.87347	-128.8	-102  
379 	200   	-102.406	1.87368	-128.8	-102  
380 	200   	-102.401	1.8743 	-128.8	-102  
381 	200   	-102.401	1.8743 	-128.8	-102  
382 	200   	-102.398	1.8747 	-128.8	-102  
383 	200   	-102.338	1.03787	-116.9	-102  
384 	200   	-102.337	1.03814	-116.9	-102  
385 	200   	-102.337	1.03813	-116.9	-102  
386 	200   	-102.333	1.03866	-116.9	-102  
387 	200   	-102.328	1.0393 	-116.9	-102  
388 	200   	-102.321	1.04028	-116.9	-102  
389 	200   	-102.317	1.04101	-116.9	-102  
390 	200   	-102.311	1.04196	-116.9	-102  
391 	200   	-102.304	1.04285	-116.9	-102  
392 	200   	-102.298	1.04372	-116.9	-102  
393 	200   	-102.293	1.04432	-116.9	-102  
394 	200   	-102.292	1.04453	-116.9	-102  
395 	200   	-102.287	1.0451 	-116.9	-102  
396 	200   	-102.285	1.04529	-116.9	-102  
397 	200   	-102.284	1.04549	-116.9	-102  
398 	200   	-102.279	1.04605	-116.9	-102  
399 	200   	-102.273	1.04678	-116.9	-102  
400 	200   	-102.27 	1.04713	-116.9	-102  
401 	200   	-102.264	1.0478 	-116.9	-102  
402 	200   	-102.262	1.04812	-116.9	-102  
403 	200   	-102.26 	1.04828	-116.9	-102  
404 	200   	-102.256	1.04874	-116.9	-102  
405 	200   	-102.255	1.04884	-116.9	-102  
406 	200   	-102.255	1.04884	-116.9	-102  
407 	200   	-102.255	1.04884	-116.9	-102  
408 	200   	-102.254	1.04899	-116.9	-102  
409 	200   	-102.252	1.04914	-116.9	-102  
410 	200   	-102.249	1.04943	-116.9	-102  
411 	200   	-102.243	1.04998	-116.9	-102  
412 	200   	-102.24 	1.05019	-116.9	-102  
413 	200   	-102.235	1.05051	-116.9	-102  
414 	200   	-102.233	1.05063	-116.9	-102  
415 	200   	-102.228	1.05109	-116.9	-102  
416 	200   	-102.223	1.05141	-116.9	-102  
417 	200   	-102.221	1.05152	-116.9	-102  
418 	200   	-102.221	1.05152	-116.9	-102  
419 	200   	-102.217	1.05181	-116.9	-102  
420 	200   	-102.217	1.05181	-116.9	-102  
421 	200   	-102.215	1.05191	-116.9	-102  
422 	200   	-102.211	1.05218	-116.9	-102  
423 	200   	-102.208	1.05235	-116.9	-102  
424 	200   	-102.204	1.05259	-116.9	-102  
425 	200   	-102.202	1.05266	-116.9	-102  
426 	200   	-102.199	1.05281	-116.9	-102  
427 	200   	-102.197	1.05285	-116.9	-102  
428 	200   	-102.195	1.05291	-116.9	-102  
429 	200   	-102.194	1.05298	-116.9	-102  
430 	200   	-102.192	1.05304	-116.9	-102  
431 	200   	-102.189	1.05316	-116.9	-102  
432 	200   	-102.188	1.05321	-116.9	-102  
433 	200   	-102.186	1.05327	-116.9	-102  
434 	200   	-102.185	1.05332	-116.9	-102  
435 	200   	-102.183	1.05336	-116.9	-102  
436 	200   	-102.182	1.05341	-116.9	-102  
437 	200   	-102.18 	1.05346	-116.9	-102  
438 	200   	-102.179	1.0535 	-116.9	-102  
439 	200   	-102.176	1.05358	-116.9	-102  
440 	200   	-102.173	1.05365	-116.9	-102  
441 	200   	-102.173	1.05365	-116.9	-102  
442 	200   	-102.168	1.05374	-116.9	-102  
443 	200   	-102.168	1.05374	-116.9	-102  
444 	200   	-102.168	1.05374	-116.9	-102  
445 	200   	-102.165	1.05378	-116.9	-102  
446 	200   	-102.162	1.05373	-116.9	-102  
447 	200   	-102.159	1.05376	-116.9	-102  
448 	200   	-102.157	1.05378	-116.9	-102  
449 	200   	-102.157	1.05378	-116.9	-102  
450 	200   	-102.157	1.05378	-116.9	-102  
451 	200   	-102.157	1.05378	-116.9	-102  
452 	200   	-102.155	1.05379	-116.9	-102  
453 	200   	-102.151	1.0538 	-116.9	-102  
454 	200   	-102.148	1.0538 	-116.9	-102  
455 	200   	-102.145	1.05379	-116.9	-102  
456 	200   	-102.145	1.05379	-116.9	-102  
457 	200   	-102.144	1.05379	-116.9	-102  
458 	200   	-102.142	1.05378	-116.9	-102  
459 	200   	-102.141	1.05376	-116.9	-102  
460 	200   	-102.14 	1.05375	-116.9	-102  
461 	200   	-102.138	1.05373	-116.9	-102  
462 	200   	-102.136	1.05372	-116.9	-102  
463 	200   	-102.132	1.0537 	-116.9	-102  
464 	200   	-102.132	1.0537 	-116.9	-102  
465 	200   	-102.128	1.05362	-116.9	-102  
466 	200   	-102.128	1.05362	-116.9	-102  
467 	200   	-102.128	1.05362	-116.9	-102  
468 	200   	-102.125	1.05355	-116.9	-102  
469 	200   	-102.125	1.05355	-116.9	-102  
470 	200   	-102.125	1.05355	-116.9	-102  
471 	200   	-102.122	1.05348	-116.9	-102  
472 	200   	-102.12 	1.05344	-116.9	-102  
473 	200   	-102.119	1.05339	-116.9	-102  
474 	200   	-102.118	1.05335	-116.9	-102  
475 	200   	-102.116	1.0533 	-116.9	-102  
476 	200   	-102.115	1.05325	-116.9	-102  
477 	200   	-102.115	1.05325	-116.9	-102  
478 	200   	-102.115	1.05325	-116.9	-102  
479 	200   	-102.112	1.05309	-116.9	-102  
480 	200   	-102.112	1.05309	-116.9	-102  
481 	200   	-102.112	1.05309	-116.9	-102  
482 	200   	-102.111	1.05303	-116.9	-102  
483 	200   	-102.111	1.05303	-116.9	-102  
484 	200   	-102.109	1.05298	-116.9	-102  
485 	200   	-102.106	1.05286	-116.9	-102  
486 	200   	-102.105	1.05279	-116.9	-102  
487 	200   	-102.103	1.05273	-116.9	-102  
488 	200   	-102.103	1.05273	-116.9	-102  
489 	200   	-102.103	1.05273	-116.9	-102  
490 	200   	-102.103	1.05273	-116.9	-102  
491 	200   	-102.103	1.05273	-116.9	-102  
492 	200   	-102.103	1.05273	-116.9	-102  
