gen 	nevals	avg     	std    	min   	max   
0   	200   	-271.508	229.136	-1000 	-156.4
1   	200   	-202.775	56.8349	-1000 	-156.4
2   	200   	-197.185	8.92509	-200  	-156.4
3   	200   	-193.459	13.5688	-200  	-134.8
4   	200   	-187.438	17.5264	-200  	-134.8
5   	200   	-182.052	19.1042	-200  	-134.8
6   	200   	-174.704	21.3002	-200  	-119.3
7   	200   	-168.051	21.5784	-200  	-119.3
8   	200   	-161.237	21.727 	-200  	-119.3
9   	200   	-153.535	19.5758	-200  	-119.3
10  	200   	-147.237	18.0286	-200  	-119.3
11  	200   	-141.546	15.722 	-200  	-119.3
12  	200   	-137.878	14.4488	-200  	-119.3
13  	200   	-133.731	12.1177	-194  	-119.3
14  	200   	-130.877	11.0302	-182.6	-119.3
15  	200   	-128.004	9.82267	-182.6	-119.3
16  	200   	-125.286	9.51664	-182.6	-119.3
17  	200   	-123.281	8.20498	-182.6	-119.3
18  	200   	-122.201	7.57236	-182.6	-119.3
19  	200   	-121.593	7.26757	-182.6	-119.3
20  	200   	-120.994	6.82315	-182.6	-119.3
21  	200   	-120.759	6.41275	-182.6	-119.3
22  	200   	-120.641	6.33217	-182.6	-119.3
23  	200   	-120.284	5.64196	-182.6	-119.3
24  	200   	-119.856	4.72461	-182.6	-119.3
25  	200   	-119.744	4.60122	-182.6	-119.3
26  	200   	-119.736	4.6017 	-182.6	-119.3
27  	200   	-119.732	4.60198	-182.6	-119.3
28  	200   	-119.728	4.60223	-182.6	-119.3
29  	200   	-119.698	4.58777	-182.6	-119.3
30  	200   	-119.696	4.58792	-182.6	-119.3
31  	200   	-119.691	4.57372	-182.6	-119.3
32  	200   	-119.691	4.57372	-182.6	-119.3
33  	200   	-119.691	4.57372	-182.6	-119.3
34  	200   	-119.691	4.57372	-182.6	-119.3
35  	200   	-119.618	4.46473	-182.6	-119.3
36  	200   	-119.616	4.46478	-182.6	-119.3
37  	200   	-119.616	4.46478	-182.6	-119.3
38  	200   	-119.616	4.46478	-182.6	-119.3
39  	200   	-119.616	4.46478	-182.6	-119.3
40  	200   	-119.616	4.46478	-182.6	-119.3
41  	200   	-119.616	4.46478	-182.6	-119.3
42  	200   	-119.616	4.46478	-182.6	-119.3
43  	200   	-119.616	4.46478	-182.6	-119.3
44  	200   	-119.616	4.46478	-182.6	-119.3
45  	200   	-119.616	4.46478	-182.6	-119.3
46  	200   	-119.616	4.46478	-182.6	-119.3
47  	200   	-119.616	4.46478	-182.6	-119.3
48  	200   	-119.616	4.46478	-182.6	-119.3
49  	200   	-119.616	4.46478	-182.6	-119.3
50  	200   	-119.616	4.46478	-182.6	-119.3
51  	200   	-119.616	4.46478	-182.6	-119.3
52  	200   	-119.616	4.46478	-182.6	-119.3
53  	200   	-119.616	4.46478	-182.6	-119.3
54  	200   	-119.616	4.46478	-182.6	-119.3
55  	200   	-119.616	4.46478	-182.6	-119.3
56  	200   	-119.616	4.46478	-182.6	-119.3
57  	200   	-119.616	4.46478	-182.6	-119.3
58  	200   	-119.616	4.46478	-182.6	-119.3
59  	200   	-119.616	4.46478	-182.6	-119.3
60  	200   	-119.616	4.46478	-182.6	-119.3
61  	200   	-119.616	4.46478	-182.6	-119.3
62  	200   	-119.616	4.46478	-182.6	-119.3
63  	200   	-119.616	4.46478	-182.6	-119.3
64  	200   	-119.616	4.46478	-182.6	-119.3
65  	200   	-119.616	4.46478	-182.6	-119.3
66  	200   	-119.616	4.46478	-182.6	-119.3
67  	200   	-119.616	4.46478	-182.6	-119.3
68  	200   	-119.616	4.46478	-182.6	-119.3
69  	200   	-119.616	4.46478	-182.6	-119.3
70  	200   	-119.616	4.46478	-182.6	-119.3
71  	200   	-119.616	4.46478	-182.6	-119.3
72  	200   	-119.616	4.46478	-182.6	-119.3
73  	200   	-119.616	4.46478	-182.6	-119.3
74  	200   	-119.616	4.46478	-182.6	-119.3
75  	200   	-119.616	4.46478	-182.6	-119.3
76  	200   	-119.616	4.46478	-182.6	-119.3
77  	200   	-119.616	4.46478	-182.6	-119.3
78  	200   	-119.616	4.46478	-182.6	-119.3
79  	200   	-119.616	4.46478	-182.6	-119.3
80  	200   	-119.616	4.46478	-182.6	-119.3
81  	200   	-119.616	4.46478	-182.6	-119.3
82  	200   	-119.616	4.46478	-182.6	-119.3
83  	200   	-119.616	4.46478	-182.6	-119.3
84  	200   	-119.616	4.46478	-182.6	-119.3
85  	200   	-119.616	4.46478	-182.6	-119.3
86  	200   	-119.616	4.46478	-182.6	-119.3
87  	200   	-119.616	4.46478	-182.6	-119.3
88  	200   	-119.616	4.46478	-182.6	-119.3
89  	200   	-119.616	4.46478	-182.6	-119.3
90  	200   	-119.616	4.46478	-182.6	-119.3
91  	200   	-119.616	4.46478	-182.6	-119.3
92  	200   	-119.616	4.46478	-182.6	-119.3
93  	200   	-119.616	4.46478	-182.6	-119.3
94  	200   	-119.616	4.46478	-182.6	-119.3
95  	200   	-119.616	4.46478	-182.6	-119.3
96  	200   	-119.6  	4.47201	-182.6	-116  
97  	200   	-119.6  	4.47201	-182.6	-116  
98  	200   	-119.6  	4.47201	-182.6	-116  
99  	200   	-119.583	4.47917	-182.6	-116  
100 	200   	-119.583	4.47917	-182.6	-116  
101 	200   	-119.567	4.48626	-182.6	-116  
102 	200   	-119.493	4.51566	-182.6	-116  
103 	200   	-119.433	4.53805	-182.6	-116  
104 	200   	-119.316	4.57941	-182.6	-116  
105 	200   	-119.164	4.62909	-182.6	-116  
106 	200   	-118.977	4.68506	-182.6	-115.2
107 	200   	-118.743	4.74411	-182.6	-115.2
108 	200   	-118.43 	4.80263	-182.6	-115.2
109 	200   	-118.038	4.85288	-182.6	-115.2
110 	200   	-117.683	4.88122	-182.6	-115.2
111 	200   	-117.339	4.88715	-182.6	-115.2
112 	200   	-116.901	4.87269	-182.6	-115.2
113 	200   	-116.593	4.84734	-182.6	-115.2
114 	200   	-116.308	4.81197	-182.6	-115.2
115 	200   	-116.164	4.80151	-182.6	-115.2
116 	200   	-116    	4.7954 	-182.6	-115.2
117 	200   	-115.865	4.78537	-182.6	-115.2
118 	200   	-115.802	4.78699	-182.6	-115.2
119 	200   	-115.725	4.77548	-182.6	-115.2
120 	200   	-115.685	4.76928	-182.6	-115.2
121 	200   	-115.665	4.76959	-182.6	-115.2
122 	200   	-115.632	4.76282	-182.6	-115.2
123 	200   	-115.6  	4.76293	-182.6	-115.2
124 	200   	-115.584	4.7629 	-182.6	-115.2
125 	200   	-115.556	4.75561	-182.6	-115.2
126 	200   	-115.556	4.75561	-182.6	-115.2
127 	200   	-115.541	4.75402	-182.6	-115.2
128 	200   	-115.541	4.75402	-182.6	-115.2
129 	200   	-115.541	4.75402	-182.6	-115.2
130 	200   	-115.537	4.75397	-182.6	-115.2
131 	200   	-115.537	4.75397	-182.6	-115.2
132 	200   	-115.537	4.75397	-182.6	-115.2
133 	200   	-115.537	4.75397	-182.6	-115.2
134 	200   	-115.537	4.75397	-182.6	-115.2
135 	200   	-115.537	4.75397	-182.6	-115.2
136 	200   	-115.537	4.75397	-182.6	-115.2
137 	200   	-115.537	4.75397	-182.6	-115.2
138 	200   	-115.537	4.75397	-182.6	-115.2
139 	200   	-115.537	4.75397	-182.6	-115.2
140 	200   	-115.537	4.75397	-182.6	-115.2
141 	200   	-115.537	4.75397	-182.6	-115.2
142 	200   	-115.537	4.75397	-182.6	-115.2
143 	200   	-115.537	4.75397	-182.6	-115.2
144 	200   	-115.537	4.75397	-182.6	-115.2
145 	200   	-115.537	4.75397	-182.6	-115.2
146 	200   	-115.537	4.75397	-182.6	-115.2
147 	200   	-115.537	4.75397	-182.6	-115.2
148 	200   	-115.537	4.75397	-182.6	-115.2
149 	200   	-115.537	4.75397	-182.6	-115.2
150 	200   	-115.537	4.75397	-182.6	-115.2
151 	200   	-115.537	4.75397	-182.6	-115.2
152 	200   	-115.537	4.75397	-182.6	-115.2
153 	200   	-115.537	4.75397	-182.6	-115.2
154 	200   	-115.537	4.75397	-182.6	-115.2
155 	200   	-115.537	4.75397	-182.6	-115.2
156 	200   	-115.537	4.75397	-182.6	-115.2
157 	200   	-115.537	4.75397	-182.6	-115.2
158 	200   	-115.537	4.75397	-182.6	-115.2
159 	200   	-115.537	4.75397	-182.6	-115.2
160 	200   	-115.537	4.75397	-182.6	-115.2
161 	200   	-115.537	4.75397	-182.6	-115.2
162 	200   	-115.537	4.75397	-182.6	-115.2
163 	200   	-115.537	4.75397	-182.6	-115.2
164 	200   	-115.537	4.75397	-182.6	-115.2
165 	200   	-115.537	4.75397	-182.6	-115.2
166 	200   	-115.537	4.75397	-182.6	-115.2
167 	200   	-115.537	4.75397	-182.6	-115.2
168 	200   	-115.537	4.75397	-182.6	-115.2
169 	200   	-115.537	4.75397	-182.6	-115.2
170 	200   	-115.537	4.75397	-182.6	-115.2
171 	200   	-115.537	4.75397	-182.6	-115.2
172 	200   	-115.537	4.75397	-182.6	-115.2
173 	200   	-115.537	4.75397	-182.6	-115.2
174 	200   	-115.537	4.75397	-182.6	-115.2
175 	200   	-115.537	4.75397	-182.6	-115.2
176 	200   	-115.537	4.75397	-182.6	-115.2
177 	200   	-115.537	4.75397	-182.6	-115.2
178 	200   	-115.537	4.75397	-182.6	-115.2
179 	200   	-115.537	4.75397	-182.6	-115.2
180 	200   	-115.537	4.75397	-182.6	-115.2
181 	200   	-115.537	4.75397	-182.6	-115.2
182 	200   	-115.537	4.75397	-182.6	-115.2
183 	200   	-115.537	4.75397	-182.6	-115.2
184 	200   	-115.537	4.75397	-182.6	-115.2
185 	200   	-115.537	4.75397	-182.6	-115.2
186 	200   	-115.537	4.75397	-182.6	-115.2
187 	200   	-115.537	4.75397	-182.6	-115.2
188 	200   	-115.537	4.75397	-182.6	-115.2
189 	200   	-115.537	4.75397	-182.6	-115.2
190 	200   	-115.537	4.75397	-182.6	-115.2
191 	200   	-115.537	4.75397	-182.6	-115.2
192 	200   	-115.537	4.75397	-182.6	-115.2
193 	200   	-115.537	4.75397	-182.6	-115.2
194 	200   	-115.537	4.75397	-182.6	-115.2
195 	200   	-115.537	4.75397	-182.6	-115.2
196 	200   	-115.537	4.75397	-182.6	-115.2
197 	200   	-115.537	4.75397	-182.6	-115.2
198 	200   	-115.537	4.75397	-182.6	-115.2
199 	200   	-115.537	4.75397	-182.6	-115.2
200 	200   	-115.537	4.75397	-182.6	-115.2
201 	200   	-115.537	4.75397	-182.6	-115.2
202 	200   	-115.537	4.75397	-182.6	-115.2
203 	200   	-115.537	4.75397	-182.6	-115.2
204 	200   	-115.537	4.75397	-182.6	-115.2
205 	200   	-115.537	4.75397	-182.6	-115.2
206 	200   	-115.537	4.75397	-182.6	-115.2
207 	200   	-115.537	4.75397	-182.6	-115.2
208 	200   	-115.537	4.75397	-182.6	-115.2
209 	200   	-115.537	4.75397	-182.6	-115.2
210 	200   	-115.537	4.75397	-182.6	-115.2
211 	200   	-115.537	4.75397	-182.6	-115.2
212 	200   	-115.537	4.75397	-182.6	-115.2
213 	200   	-115.537	4.75397	-182.6	-115.2
214 	200   	-115.537	4.75397	-182.6	-115.2
215 	200   	-115.537	4.75397	-182.6	-115.2
216 	200   	-115.537	4.75397	-182.6	-115.2
217 	200   	-115.537	4.75397	-182.6	-115.2
218 	200   	-115.469	3.79471	-169  	-115.2
219 	200   	-115.469	3.79471	-169  	-115.2
220 	200   	-115.469	3.79471	-169  	-115.2
221 	200   	-115.469	3.79471	-169  	-115.2
222 	200   	-115.469	3.79471	-169  	-115.2
223 	200   	-115.469	3.79471	-169  	-115.2
224 	200   	-115.469	3.79471	-169  	-115.2
225 	200   	-115.469	3.79471	-169  	-115.2
226 	200   	-115.469	3.79471	-169  	-115.2
227 	200   	-115.469	3.79471	-169  	-115.2
228 	200   	-115.469	3.79471	-169  	-115.2
229 	200   	-115.469	3.79471	-169  	-115.2
230 	200   	-115.469	3.79471	-169  	-115.2
231 	200   	-115.469	3.79471	-169  	-115.2
232 	200   	-115.469	3.79471	-169  	-115.2
233 	200   	-115.469	3.79471	-169  	-115.2
234 	200   	-115.469	3.79471	-169  	-115.2
235 	200   	-115.469	3.79471	-169  	-115.2
236 	200   	-115.469	3.79471	-169  	-115.2
237 	200   	-115.469	3.79471	-169  	-115.2
238 	200   	-115.469	3.79471	-169  	-115.2
239 	200   	-115.469	3.79471	-169  	-115.2
240 	200   	-115.469	3.79471	-169  	-115.2
241 	200   	-115.469	3.79471	-169  	-115.2
242 	200   	-115.469	3.79471	-169  	-115.2
243 	200   	-115.469	3.79471	-169  	-115.2
244 	200   	-115.469	3.79471	-169  	-115.2
245 	200   	-115.469	3.79471	-169  	-115.2
246 	200   	-115.469	3.79471	-169  	-115.2
247 	200   	-115.469	3.79471	-169  	-115.2
248 	200   	-115.469	3.79471	-169  	-115.2
249 	200   	-115.469	3.79471	-169  	-115.2
250 	200   	-115.469	3.79471	-169  	-115.2
251 	200   	-115.469	3.79471	-169  	-115.2
252 	200   	-115.469	3.79471	-169  	-115.2
253 	200   	-115.469	3.79471	-169  	-115.2
254 	200   	-115.469	3.79471	-169  	-115.2
255 	200   	-115.469	3.79471	-169  	-115.2
256 	200   	-115.469	3.79471	-169  	-115.2
257 	200   	-115.469	3.79471	-169  	-115.2
258 	200   	-115.469	3.79471	-169  	-115.2
259 	200   	-115.469	3.79471	-169  	-115.2
260 	200   	-115.469	3.79471	-169  	-115.2
261 	200   	-115.469	3.79471	-169  	-115.2
262 	200   	-115.469	3.79471	-169  	-115.2
263 	200   	-115.469	3.79471	-169  	-115.2
264 	200   	-115.469	3.79471	-169  	-115.2
265 	200   	-115.469	3.79471	-169  	-115.2
266 	200   	-115.469	3.79471	-169  	-115.2
267 	200   	-115.469	3.79471	-169  	-115.2
268 	200   	-115.469	3.79471	-169  	-115.2
269 	200   	-115.469	3.79471	-169  	-115.2
270 	200   	-115.469	3.79471	-169  	-115.2
271 	200   	-115.469	3.79471	-169  	-115.2
272 	200   	-115.469	3.79471	-169  	-115.2
273 	200   	-115.469	3.79471	-169  	-115.2
274 	200   	-115.469	3.79471	-169  	-115.2
275 	200   	-115.469	3.79471	-169  	-115.2
276 	200   	-115.469	3.79471	-169  	-115.2
277 	200   	-115.469	3.79471	-169  	-115.2
278 	200   	-115.469	3.79471	-169  	-115.2
279 	200   	-115.469	3.79471	-169  	-115.2
280 	200   	-115.469	3.79471	-169  	-115.2
281 	200   	-115.469	3.79471	-169  	-115.2
282 	200   	-115.469	3.79471	-169  	-115.2
283 	200   	-115.469	3.79471	-169  	-115.2
284 	200   	-115.469	3.79471	-169  	-115.2
285 	200   	-115.469	3.79471	-169  	-115.2
286 	200   	-115.469	3.79471	-169  	-115.2
287 	200   	-115.469	3.79471	-169  	-115.2
288 	200   	-115.469	3.79471	-169  	-115.2
289 	200   	-115.469	3.79471	-169  	-115.2
290 	200   	-115.469	3.79471	-169  	-115.2
291 	200   	-115.469	3.79471	-169  	-115.2
292 	200   	-115.469	3.79471	-169  	-115.2
293 	200   	-115.469	3.79471	-169  	-115.2
294 	200   	-115.469	3.79471	-169  	-115.2
295 	200   	-115.469	3.79471	-169  	-115.2
296 	200   	-115.469	3.79471	-169  	-115.2
297 	200   	-115.469	3.79471	-169  	-115.2
298 	200   	-115.469	3.79471	-169  	-115.2
299 	200   	-115.469	3.79471	-169  	-115.2
300 	200   	-115.469	3.79471	-169  	-115.2
301 	200   	-115.469	3.79471	-169  	-115.2
302 	200   	-115.469	3.79471	-169  	-115.2
303 	200   	-115.469	3.79471	-169  	-115.2
304 	200   	-115.469	3.79471	-169  	-115.2
305 	200   	-115.469	3.79471	-169  	-115.2
306 	200   	-115.469	3.79471	-169  	-115.2
307 	200   	-115.469	3.79471	-169  	-115.2
308 	200   	-115.469	3.79471	-169  	-115.2
309 	200   	-115.469	3.79471	-169  	-115.2
310 	200   	-115.469	3.79471	-169  	-115.2
311 	200   	-115.469	3.79471	-169  	-115.2
312 	200   	-115.469	3.79471	-169  	-115.2
313 	200   	-115.469	3.79471	-169  	-115.2
314 	200   	-115.469	3.79471	-169  	-115.2
315 	200   	-115.469	3.79471	-169  	-115.2
316 	200   	-115.469	3.79471	-169  	-115.2
317 	200   	-115.469	3.79471	-169  	-115.2
318 	200   	-115.469	3.79471	-169  	-115.2
319 	200   	-115.469	3.79471	-169  	-115.2
320 	200   	-115.469	3.79471	-169  	-115.2
321 	200   	-115.469	3.79471	-169  	-115.2
322 	200   	-115.469	3.79471	-169  	-115.2
323 	200   	-115.469	3.79471	-169  	-115.2
324 	200   	-115.469	3.79471	-169  	-115.2
325 	200   	-115.469	3.79471	-169  	-115.2
326 	200   	-115.469	3.79471	-169  	-115.2
327 	200   	-115.469	3.79471	-169  	-115.2
328 	200   	-115.469	3.79471	-169  	-115.2
329 	200   	-115.469	3.79471	-169  	-115.2
330 	200   	-115.469	3.79471	-169  	-115.2
331 	200   	-115.469	3.79471	-169  	-115.2
332 	200   	-115.469	3.79471	-169  	-115.2
333 	200   	-115.469	3.79471	-169  	-115.2
334 	200   	-115.469	3.79471	-169  	-115.2
335 	200   	-115.469	3.79471	-169  	-115.2
336 	200   	-115.469	3.79471	-169  	-115.2
337 	200   	-115.469	3.79471	-169  	-115.2
338 	200   	-115.469	3.79471	-169  	-115.2
339 	200   	-115.469	3.79471	-169  	-115.2
340 	200   	-115.469	3.79471	-169  	-115.2
341 	200   	-115.469	3.79471	-169  	-115.2
342 	200   	-115.469	3.79471	-169  	-115.2
343 	200   	-115.469	3.79471	-169  	-115.2
344 	200   	-115.469	3.79471	-169  	-115.2
345 	200   	-115.469	3.79471	-169  	-115.2
346 	200   	-115.469	3.79471	-169  	-115.2
347 	200   	-115.469	3.79471	-169  	-115.2
348 	200   	-115.469	3.79471	-169  	-115.2
349 	200   	-115.469	3.79471	-169  	-115.2
350 	200   	-115.469	3.79471	-169  	-115.2
351 	200   	-115.469	3.79471	-169  	-115.2
352 	200   	-115.469	3.79471	-169  	-115.2
353 	200   	-115.469	3.79471	-169  	-115.2
354 	200   	-115.469	3.79471	-169  	-115.2
355 	200   	-115.469	3.79471	-169  	-115.2
356 	200   	-115.469	3.79471	-169  	-115.2
357 	200   	-115.469	3.79471	-169  	-115.2
358 	200   	-115.469	3.79471	-169  	-115.2
359 	200   	-115.469	3.79471	-169  	-115.2
360 	200   	-115.469	3.79471	-169  	-115.2
361 	200   	-115.469	3.79471	-169  	-115.2
362 	200   	-115.469	3.79471	-169  	-115.2
363 	200   	-115.469	3.79471	-169  	-115.2
364 	200   	-115.469	3.79471	-169  	-115.2
365 	200   	-115.469	3.79471	-169  	-115.2
366 	200   	-115.469	3.79471	-169  	-115.2
367 	200   	-115.469	3.79471	-169  	-115.2
368 	200   	-115.469	3.79471	-169  	-115.2
369 	200   	-115.469	3.79471	-169  	-115.2
370 	200   	-115.469	3.79471	-169  	-115.2
371 	200   	-115.469	3.79471	-169  	-115.2
372 	200   	-115.469	3.79471	-169  	-115.2
373 	200   	-115.469	3.79471	-169  	-115.2
374 	200   	-115.469	3.79471	-169  	-115.2
375 	200   	-115.469	3.79471	-169  	-115.2
376 	200   	-115.469	3.79471	-169  	-115.2
377 	200   	-115.469	3.79471	-169  	-115.2
378 	200   	-115.469	3.79471	-169  	-115.2
379 	200   	-115.469	3.79471	-169  	-115.2
380 	200   	-115.469	3.79471	-169  	-115.2
381 	200   	-115.469	3.79471	-169  	-115.2
382 	200   	-115.469	3.79471	-169  	-115.2
383 	200   	-115.43 	3.2375 	-161.1	-115.2
384 	200   	-115.43 	3.2375 	-161.1	-115.2
385 	200   	-115.43 	3.2375 	-161.1	-115.2
386 	200   	-115.43 	3.2375 	-161.1	-115.2
387 	200   	-115.43 	3.2375 	-161.1	-115.2
388 	200   	-115.43 	3.2375 	-161.1	-115.2
389 	200   	-115.43 	3.2375 	-161.1	-115.2
390 	200   	-115.43 	3.2375 	-161.1	-115.2
391 	200   	-115.43 	3.2375 	-161.1	-115.2
392 	200   	-115.43 	3.2375 	-161.1	-115.2
393 	200   	-115.43 	3.2375 	-161.1	-115.2
394 	200   	-115.43 	3.2375 	-161.1	-115.2
395 	200   	-115.43 	3.2375 	-161.1	-115.2
396 	200   	-115.43 	3.2375 	-161.1	-115.2
397 	200   	-115.43 	3.2375 	-161.1	-115.2
398 	200   	-115.43 	3.2375 	-161.1	-115.2
399 	200   	-115.43 	3.2375 	-161.1	-115.2
400 	200   	-115.43 	3.2375 	-161.1	-115.2
401 	200   	-115.43 	3.2375 	-161.1	-115.2
402 	200   	-115.43 	3.2375 	-161.1	-115.2
403 	200   	-115.43 	3.2375 	-161.1	-115.2
404 	200   	-115.43 	3.2375 	-161.1	-115.2
405 	200   	-115.43 	3.2375 	-161.1	-115.2
406 	200   	-115.43 	3.2375 	-161.1	-115.2
407 	200   	-115.43 	3.2375 	-161.1	-115.2
408 	200   	-115.43 	3.2375 	-161.1	-115.2
409 	200   	-115.43 	3.2375 	-161.1	-115.2
410 	200   	-115.43 	3.2375 	-161.1	-115.2
411 	200   	-115.43 	3.2375 	-161.1	-115.2
412 	200   	-115.43 	3.2375 	-161.1	-115.2
413 	200   	-115.43 	3.2375 	-161.1	-115.2
414 	200   	-115.43 	3.2375 	-161.1	-115.2
415 	200   	-115.43 	3.2375 	-161.1	-115.2
416 	200   	-115.43 	3.2375 	-161.1	-115.2
417 	200   	-115.43 	3.2375 	-161.1	-115.2
418 	200   	-115.43 	3.2375 	-161.1	-115.2
419 	200   	-115.43 	3.2375 	-161.1	-115.2
420 	200   	-115.43 	3.2375 	-161.1	-115.2
421 	200   	-115.43 	3.2375 	-161.1	-115.2
422 	200   	-115.43 	3.2375 	-161.1	-115.2
423 	200   	-115.43 	3.2375 	-161.1	-115.2
424 	200   	-115.43 	3.2375 	-161.1	-115.2
425 	200   	-115.43 	3.2375 	-161.1	-115.2
426 	200   	-115.43 	3.2375 	-161.1	-115.2
427 	200   	-115.43 	3.2375 	-161.1	-115.2
428 	200   	-115.43 	3.2375 	-161.1	-115.2
429 	200   	-115.43 	3.2375 	-161.1	-115.2
430 	200   	-115.43 	3.2375 	-161.1	-115.2
431 	200   	-115.43 	3.2375 	-161.1	-115.2
432 	200   	-115.43 	3.2375 	-161.1	-115.2
433 	200   	-115.43 	3.2375 	-161.1	-115.2
434 	200   	-115.43 	3.2375 	-161.1	-115.2
435 	200   	-115.43 	3.2375 	-161.1	-115.2
436 	200   	-115.43 	3.2375 	-161.1	-115.2
437 	200   	-115.43 	3.2375 	-161.1	-115.2
438 	200   	-115.43 	3.2375 	-161.1	-115.2
439 	200   	-115.43 	3.2375 	-161.1	-115.2
440 	200   	-115.43 	3.2375 	-161.1	-115.2
441 	200   	-115.43 	3.2375 	-161.1	-115.2
442 	200   	-115.43 	3.2375 	-161.1	-115.2
443 	200   	-115.43 	3.2375 	-161.1	-115.2
444 	200   	-115.43 	3.2375 	-161.1	-115.2
445 	200   	-115.43 	3.2375 	-161.1	-115.2
446 	200   	-115.43 	3.2375 	-161.1	-115.2
447 	200   	-115.43 	3.2375 	-161.1	-115.2
448 	200   	-115.43 	3.2375 	-161.1	-115.2
449 	200   	-115.43 	3.2375 	-161.1	-115.2
450 	200   	-115.43 	3.2375 	-161.1	-115.2
451 	200   	-115.43 	3.2375 	-161.1	-115.2
452 	200   	-115.43 	3.2375 	-161.1	-115.2
453 	200   	-115.43 	3.2375 	-161.1	-115.2
